d1,d2,type,split,Neg samples
DB09166,DB00557,15,DB01204$t
DB00608,DB00715,46,DB09286$t
DB00603,DB00203,46,DB00402$t
DB00744,DB06725,48,DB12598$h
DB00745,DB12332,46,DB00660$t
DB01227,DB00436,48,DB00631$t
DB00599,DB00906,48,DB00480$t
DB08916,DB08873,72,DB06262$h
DB00611,DB00780,48,DB01186$t
DB00344,DB01621,48,DB09015$h
DB01008,DB06820,72,DB01575$h
DB13595,DB06695,74,DB00610$h
DB00363,DB00907,46,DB13153$t
DB01220,DB00696,72,DB08796$h
DB00277,DB00752,46,DB00385$h
DB00734,DB01623,48,DB00908$t
DB13783,DB01077,48,DB11641$h
DB01169,DB01067,69,DB00207$h
DB00343,DB01012,46,DB08932$h
DB00333,DB05271,31,DB11254$h
DB01399,DB08971,48,DB06803$h
DB00353,DB00363,48,DB09221$t
DB06144,DB00608,46,DB06654$t
DB01116,DB00193,48,DB00231$h
DB00250,DB00227,46,DB00891$t
DB00829,DB00705,46,DB13167$h
DB01628,DB00524,69,DB13158$h
DB01221,DB00934,48,DB01255$t
DB01320,DB00379,74,DB01275$h
DB00324,DB00203,46,DB11641$t
DB00656,DB06717,72,DB01137$h
DB01009,DB01155,26,DB00669$t
DB00864,DB01435,56,DB01365$t
DB01175,DB01100,48,DB09235$h
DB09085,DB00985,48,DB08872$h
DB00409,DB09286,48,DB06202$t
DB00275,DB00876,48,DB01090$t
DB00214,DB00264,48,DB04573$h
DB00184,DB01101,46,DB01553$h
DB06216,DB01353,48,DB01172$h
DB00444,DB08880,72,DB01015$h
DB00925,DB00968,59,DB08918$h
DB11093,DB00910,48,DB00985$h
DB00972,DB00323,15,DB01165$h
DB01234,DB09070,72,DB06712$h
DB00898,DB00379,46,DB01174$h
DB00136,DB09073,72,DB00655$t
DB00831,DB01452,48,DB00442$t
DB00843,DB12278,69,DB06267$h
DB01158,DB00960,53,DB05265$t
DB01424,DB00379,46,DB06700$t
DB00996,DB01351,48,DB01028$h
DB01580,DB06594,48,DB00531$t
DB11126,DB00653,69,DB01399$h
DB01013,DB00890,72,DB09183$t
DB08864,DB13878,72,DB03128$h
DB00312,DB00759,3,DB00188$h
DB00277,DB04855,46,DB01411$h
DB00835,DB00205,46,DB00142$t
DB01008,DB01110,72,DB00931$t
DB01166,DB00227,72,DB08883$t
DB00370,DB01623,15,DB01247$h
DB00797,DB00695,48,DB06795$h
DB00663,DB01118,72,DB08797$t
DB00564,DB04920,3,DB01218$h
DB01069,DB01210,59,DB01232$t
DB00335,DB01182,72,DB01613$t
DB01100,DB01267,48,DB09067$h
DB00333,DB00227,46,DB00820$t
DB00458,DB00976,46,DB01102$t
DB00320,DB01217,48,DB01575$t
DB00753,DB04572,46,DB00333$t
DB06207,DB00852,4,DB00653$h
DB00695,DB00703,48,DB09230$h
DB00972,DB00745,46,DB01166$t
DB00315,DB01104,48,DB13158$h
DB00599,DB01106,48,DB00300$t
DB00844,DB01412,48,DB13158$t
DB01227,DB09352,68,DB09220$t
DB00641,DB00358,72,DB00730$t
DB00363,DB06335,74,DB11315$h
DB01283,DB00240,48,DB01226$t
DB00502,DB01015,19,DB01580$t
DB01233,DB01069,48,DB00827$h
DB00907,DB00557,15,DB00985$t
DB09286,DB08910,48,DB00462$t
DB00780,DB00449,48,DB04920$h
DB00988,DB00852,48,DB06696$t
DB00949,DB00254,46,DB08804$t
DB00353,DB00860,48,DB09285$h
DB00315,DB01238,48,DB01124$t
DB01200,DB01159,48,DB00778$t
DB09076,DB06697,46,DB01089$t
DB00334,DB00402,48,DB06789$h
DB00182,DB01171,48,DB00453$h
DB00620,DB00176,46,DB00731$t
DB00349,DB06153,48,DB12070$t
DB00218,DB00207,19,DB00186$h
DB00519,DB00744,48,DB01011$h
DB01578,DB00735,71,DB00833$t
DB00589,DB00805,46,DB00302$t
DB00245,DB00327,48,DB11239$h
DB09085,DB00344,48,DB06764$h
DB00542,DB01009,48,DB01252$t
DB00292,DB00285,36,DB00482$t
DB00556,DB00196,19,DB06717$t
DB00217,DB00590,59,DB00480$h
DB01628,DB01263,46,DB01189$h
DB00264,DB00457,29,DB08801$t
DB00191,DB00610,48,DB08991$t
DB01577,DB00885,75,DB06207$h
DB00296,DB00705,46,DB00525$t
DB01085,DB01254,72,DB01235$t
DB01075,DB00434,48,DB00344$t
DB00418,DB00359,3,DB06736$h
DB00690,DB06690,48,DB00589$h
DB00696,DB00409,48,DB01357$h
DB04951,DB09215,48,DB06819$t
DB01260,DB00674,48,DB09112$h
DB00292,DB01028,48,DB00576$h
DB00690,DB04844,48,DB00919$h
DB00461,DB00884,48,DB09516$t
DB12598,DB01059,26,DB01023$t
DB01235,DB05246,48,DB00802$t
DB00908,DB01087,19,DB00771$h
DB06810,DB01078,57,DB00904$t
DB01591,DB04794,46,DB01588$t
DB00436,DB00810,72,DB00206$h
DB01587,DB00715,48,DB00298$h
DB00852,DB06704,69,DB01016$t
DB00228,DB00292,48,DB00544$h
DB13158,DB01122,48,DB00423$t
DB00278,DB02703,72,DB01121$t
DB00472,DB06699,19,DB01173$h
DB08932,DB01254,72,DB01685$t
DB01261,DB00790,48,DB00442$t
DB01418,DB00544,72,DB06729$h
DB06697,DB09118,72,DB00413$t
DB09076,DB00332,1,DB06827$h
DB00686,DB06725,5,DB00607$h
DB09280,DB01591,3,DB01274$h
DB01054,DB00903,48,DB08987$t
DB01466,DB00765,31,DB09238$t
DB00489,DB01069,19,DB00334$h
DB01186,DB01247,46,DB00435$t
DB00738,DB00207,19,DB01426$h
DB01166,DB13874,72,DB00380$h
DB03128,DB00705,46,DB01080$h
DB00852,DB09039,46,DB00540$t
DB01100,DB01242,19,DB01349$h
DB00250,DB09112,48,DB01206$t
DB00499,DB00199,46,DB02703$h
DB09270,DB00503,72,DB00627$h
DB13783,DB00880,69,DB00957$t
DB06697,DB00104,19,DB01399$h
DB00434,DB00625,48,DB08889$t
DB04844,DB09238,46,DB00130$t
DB00295,DB00690,48,DB01545$h
DB00641,DB01319,72,DB00839$h
DB01418,DB01110,72,DB00205$t
DB00590,DB09198,46,DB00662$t
DB04846,DB00976,46,DB00630$t
DB00800,DB09477,59,DB01421$t
DB08987,DB00835,48,DB00535$h
DB01100,DB00834,19,DB08804$h
DB01232,DB09238,46,DB08901$t
DB00999,DB00804,72,DB08877$h
DB00316,DB09198,46,DB00715$h
DB00264,DB01143,59,DB01213$h
DB01129,DB01167,74,DB00539$t
DB01116,DB01173,48,DB08873$h
DB00835,DB09330,72,DB01133$t
DB00956,DB01351,15,DB00413$h
DB06737,DB00705,46,DB00364$t
DB08827,DB01263,72,DB01144$h
DB00476,DB06216,48,DB06699$t
DB00363,DB09167,72,DB01093$h
DB00477,DB01545,48,DB00217$t
DB01151,DB06700,48,DB00690$t
DB00696,DB00675,48,DB00559$t
DB00976,DB00834,72,DB01411$h
DB00530,DB00363,46,DB01221$t
DB00252,DB01054,72,DB01048$t
DB01074,DB06717,72,DB00832$t
DB00307,DB02703,72,DB01413$h
DB00252,DB00224,3,DB01198$h
DB00589,DB00334,48,DB00514$t
DB00898,DB06717,72,DB06690$h
DB00332,DB00844,48,DB00180$t
DB00679,DB01221,48,DB06636$h
DB01097,DB03585,48,DB01103$h
DB00794,DB01325,29,DB08930$t
DB00315,DB01624,48,DB00845$t
DB00182,DB00285,46,DB00634$t
DB00629,DB00696,70,DB06724$t
DB09146,DB09093,74,DB09060$h
DB00246,DB06663,19,DB00989$h
DB01076,DB09118,72,DB00652$h
DB06216,DB08820,72,DB00962$t
DB00590,DB00220,46,DB00793$t
DB05109,DB00390,57,DB01224$t
DB08899,DB01039,74,DB01005$t
DB01433,DB09225,48,DB11093$t
DB00479,DB08991,71,DB09293$h
DB00313,DB00745,46,DB01284$h
DB00327,DB00705,46,DB00182$t
DB00854,DB00852,68,DB00990$t
DB00388,DB01407,48,DB09212$t
DB00905,DB06268,59,DB06217$t
DB00618,DB09268,69,DB01093$t
DB06016,DB06708,46,DB00410$t
DB01159,DB04948,48,DB00305$h
DB00391,DB00934,48,DB11121$t
DB01193,DB09238,59,DB01211$h
DB09449,DB01349,56,DB04876$h
DB00223,DB00220,72,DB00091$t
DB01380,DB00839,69,DB01064$t
DB00844,DB00852,68,DB01009$t
DB00296,DB01227,48,DB01189$t
DB00337,DB08991,48,DB06803$t
DB01422,DB00555,48,DB00340$h
DB11581,DB04868,46,DB00565$t
DB00332,DB08893,48,DB00158$t
DB09074,DB00283,72,DB09231$h
DB00590,DB00999,48,DB02701$h
DB00313,DB01086,48,DB00469$h
DB00977,DB00254,46,DB13879$t
DB00696,DB01241,48,DB01399$h
DB03585,DB01240,69,DB01591$h
DB06288,DB06153,48,DB00998$h
DB01366,DB00696,70,DB00599$t
DB01261,DB00705,74,DB01395$h
DB00418,DB09048,3,DB00839$h
DB00245,DB00572,48,DB00615$t
DB00184,DB00675,46,DB00863$t
DB00854,DB00985,48,DB01420$h
DB01029,DB01259,46,DB09272$t
DB00590,DB09120,46,DB02709$t
DB12598,DB04743,5,DB01129$h
DB00402,DB00395,48,DB09070$h
DB01280,DB08895,33,DB01628$h
DB00966,DB04920,48,DB00264$t
DB01001,DB00248,70,DB09285$t
DB00479,DB00681,56,DB00188$h
DB01189,DB13323,48,DB00812$t
DB01189,DB09345,48,DB06817$t
DB00976,DB09198,46,DB00645$h
DB01242,DB02703,72,DB02513$h
DB00732,DB00333,48,DB00322$h
DB13783,DB01324,69,DB00719$h
DB01189,DB00405,48,DB00278$t
DB01351,DB09279,59,DB12598$h
DB01076,DB05219,46,DB05265$h
DB00474,DB04946,48,DB01367$t
DB00794,DB00620,3,DB06480$h
DB01395,DB00224,72,DB00232$h
DB00679,DB00379,46,DB01140$t
DB00323,DB00381,48,DB08798$h
DB00553,DB01149,46,DB01144$h
DB00637,DB08873,72,DB06150$t
DB01600,DB09215,48,DB00928$t
DB00696,DB11586,72,DB08872$t
DB01609,DB01628,74,DB13879$t
DB06268,DB00398,46,DB11630$t
DB00794,DB09074,74,DB00731$h
DB09204,DB01169,48,DB00326$h
DB00418,DB01202,48,DB04841$t
DB00872,DB02703,72,DB09231$t
DB00252,DB00864,74,DB01001$t
DB00757,DB01075,19,DB00312$t
DB00705,DB08933,72,DB00845$t
DB01245,DB06696,39,DB00935$h
DB00335,DB00606,59,DB01047$t
DB01359,DB00244,36,DB01217$h
DB01086,DB09085,48,DB00497$t
DB00945,DB08819,69,DB00489$t
DB00690,DB00470,15,DB11817$h
DB01245,DB00245,69,DB00598$h
DB01186,DB04946,48,DB12070$h
DB00368,DB09245,70,DB00393$t
DB12070,DB00458,46,DB00670$t
DB01628,DB06725,48,DB00787$t
DB00757,DB00321,19,DB00715$h
DB06262,DB00368,70,DB00231$t
DB00392,DB00810,48,DB00663$t
DB04574,DB00705,46,DB01137$h
DB01054,DB00964,48,DB06700$h
DB01159,DB04842,48,DB04918$h
DB00238,DB12001,74,DB04865$t
DB06696,DB00991,71,DB06774$t
DB01418,DB00337,5,DB00852$h
DB01592,DB01129,66,DB08798$t
DB00245,DB09119,46,DB06800$t
DB00657,DB01452,48,DB06626$t
DB00589,DB00482,46,DB06774$t
DB00735,DB00158,69,DB00692$h
DB13025,DB00765,31,DB00757$t
DB00218,DB06663,19,DB01216$h
DB00270,DB01580,59,DB01039$t
DB00887,DB00385,48,DB06210$h
DB00482,DB13158,48,DB00392$h
DB01045,DB01075,3,DB09221$h
DB00631,DB00384,48,DB00427$h
DB03585,DB06725,48,DB00690$h
DB00908,DB00967,48,DB01685$h
DB01039,DB00320,46,DB01121$h
DB00367,DB00203,46,DB01254$t
DB00764,DB06717,72,DB00263$h
DB00908,DB06825,19,DB01253$t
DB01708,DB00989,48,DB00488$h
DB00589,DB00435,48,DB09414$h
DB00512,DB00939,72,DB01511$h
DB01140,DB01032,72,DB00791$t
DB00953,DB06700,48,DB00832$t
DB01604,DB00798,74,DB01252$t
DB00860,DB00331,69,DB05812$t
DB06742,DB09074,46,DB01167$h
DB01016,DB00203,46,DB02701$t
DB00569,DB13783,65,DB01239$h
DB00454,DB06697,46,DB00503$t
DB00210,DB13783,48,DB00230$h
DB01067,DB00177,46,DB00885$t
DB01320,DB00864,74,DB00809$t
DB00353,DB01054,48,DB00543$h
DB13783,DB06826,69,DB08893$t
DB00641,DB00531,72,DB13595$h
DB01240,DB01089,59,DB00340$t
DB01437,DB00980,48,DB11126$h
DB00599,DB04841,48,DB00773$t
DB06696,DB01092,74,DB00728$t
DB00997,DB00590,72,DB00368$t
DB00335,DB00573,36,DB01764$t
DB00520,DB01054,48,DB00203$t
DB01086,DB00593,48,DB01180$t
DB00421,DB01144,48,DB00822$h
DB08947,DB00331,48,DB00213$h
DB06616,DB08873,72,DB01427$t
DB00925,DB01244,59,DB06766$t
DB01115,DB01580,59,DB08881$h
DB01154,DB00434,48,DB02701$t
DB00318,DB00182,68,DB00418$t
DB05294,DB00862,19,DB00387$h
DB09343,DB00304,69,DB01118$t
DB00187,DB04861,48,DB09215$h
DB01021,DB09238,59,DB01602$h
DB00177,DB00524,48,DB06626$h
DB12070,DB01601,46,DB01102$h
DB00418,DB06210,3,DB00620$h
DB00434,DB09118,48,DB01026$t
DB01590,DB01400,72,DB00332$h
DB00489,DB00674,19,DB00321$h
DB00860,DB06203,69,DB01062$h
DB01403,DB00645,15,DB00373$h
DB00991,DB09212,48,DB01553$t
DB00686,DB01401,5,DB01102$h
DB00195,DB06736,36,DB00453$t
DB00341,DB06153,48,DB11254$t
DB00454,DB06144,48,DB00759$t
DB01395,DB08991,67,DB00771$t
DB01180,DB01628,48,DB01243$t
DB00252,DB01223,74,DB00873$h
DB06697,DB01023,48,DB06704$t
DB00754,DB06700,48,DB09031$h
DB00091,DB03585,56,DB00811$h
DB00804,DB00209,48,DB09099$t
DB00231,DB00295,48,DB06216$h
DB00863,DB01076,48,DB08807$t
DB01119,DB01359,59,DB01416$h
DB00975,DB00264,53,DB01124$h
DB00537,DB01001,19,DB00254$t
DB00904,DB00557,15,DB00175$h
DB00943,DB09074,46,DB00336$h
DB06144,DB00349,46,DB00453$h
DB04743,DB09091,48,DB01301$h
DB00872,DB00402,72,DB00681$t
DB01024,DB13158,48,DB09074$t
DB09053,DB01418,48,DB08806$h
DB01622,DB00250,72,DB04911$h
DB00999,DB04920,48,DB02300$t
DB00333,DB00186,15,DB01057$t
DB00865,DB00224,46,DB01628$t
DB00641,DB04876,72,DB00860$h
DB00778,DB00188,46,DB00497$t
DB00889,DB00705,46,DB00258$t
DB01184,DB01015,19,DB08991$t
DB00997,DB00681,56,DB05039$h
DB00628,DB00292,48,DB00417$h
DB00589,DB01200,18,DB08896$h
DB00588,DB06717,72,DB00244$h
DB00648,DB08827,74,DB09021$h
DB01601,DB06788,19,DB01222$t
DB00363,DB09330,72,DB11254$h
DB00877,DB01252,69,DB06206$h
DB00495,DB01015,46,DB01283$t
DB01177,DB01399,71,DB00668$h
DB00844,DB00599,48,DB01188$t
DB01075,DB09238,46,DB00335$t
DB00839,DB00446,46,DB08964$h
DB01054,DB09104,48,DB01029$h
DB00344,DB09072,15,DB09021$t
DB01544,DB06144,48,DB01325$t
DB01224,DB09238,46,DB00615$h
DB01182,DB06699,19,DB00287$t
DB00604,DB00557,19,DB01199$h
DB00418,DB01466,48,DB08897$t
DB00305,DB08868,33,DB01437$h
DB01224,DB04920,48,DB08967$t
DB09241,DB00692,59,DB01076$t
DB00297,DB00503,46,DB11135$t
DB09224,DB00765,31,DB00652$t
DB00959,DB00343,46,DB00398$t
DB00458,DB01407,48,DB00686$t
DB09218,DB00223,48,DB01096$t
DB00344,DB00397,48,DB00681$h
DB00683,DB00297,48,DB00545$t
DB06154,DB06736,5,DB12161$h
DB08918,DB00295,63,DB00711$t
DB00264,DB01288,13,DB00553$h
DB01081,DB09015,48,DB04918$t
DB01628,DB00243,46,DB00204$t
DB00694,DB09074,46,DB00435$h
DB01045,DB00201,3,DB08798$h
DB01119,DB01580,59,DB05109$t
DB05381,DB00320,46,DB01103$t
DB00594,DB09212,36,DB00617$t
DB01013,DB01072,72,DB06211$t
DB00700,DB00976,72,DB00606$h
DB01015,DB01319,46,DB00736$t
DB00690,DB01065,48,DB00779$t
DB01045,DB01215,3,DB01086$h
DB00213,DB01167,74,DB06702$h
DB00589,DB00520,48,DB08912$t
DB01628,DB08819,69,DB01331$t
DB00726,DB06016,48,DB02187$h
DB01172,DB00244,71,DB06724$h
DB00645,DB01567,48,DB01232$t
DB00608,DB11254,74,DB00424$h
DB00186,DB06153,48,DB00136$t
DB01165,DB01001,19,DB00883$t
DB06717,DB00304,74,DB09067$h
DB01159,DB00754,48,DB00852$h
DB00391,DB01587,48,DB00351$t
DB12598,DB00261,5,DB01094$h
DB11093,DB00999,71,DB00709$t
DB00608,DB00735,48,DB00855$h
DB00363,DB09063,72,DB09516$h
DB01228,DB00907,46,DB01422$h
DB06605,DB00207,46,DB01228$t
DB06792,DB09477,74,DB11348$t
DB09027,DB08896,72,DB00213$t
DB00796,DB00800,59,DB09097$h
DB00731,DB00503,46,DB06217$t
DB01407,DB08881,72,DB00784$t
DB00398,DB01685,46,DB00350$h
DB01100,DB04855,72,DB09221$h
DB00683,DB00241,48,DB08865$t
DB01008,DB00511,57,DB00621$t
DB00872,DB00184,72,DB00743$h
DB01013,DB01021,82,DB00424$t
DB09320,DB13783,71,DB01008$t
DB00295,DB09038,48,DB01053$h
DB00230,DB08918,48,DB00219$t
DB13323,DB00344,48,DB00474$t
DB01406,DB00839,69,DB04918$t
DB00227,DB06702,76,DB08991$t
DB01074,DB04572,46,DB00798$t
DB00681,DB00528,48,DB00790$h
DB04840,DB00715,46,DB01045$t
DB01149,DB00503,72,DB00263$h
DB00502,DB00599,48,DB01611$t
DB00590,DB00661,48,DB00557$h
DB01154,DB00884,3,DB01395$h
DB09570,DB00715,46,DB11093$t
DB00780,DB01608,48,DB09074$h
DB11126,DB00622,69,DB01017$t
DB00238,DB01190,3,DB00196$h
DB00531,DB00213,46,DB04572$t
DB00230,DB00985,7,DB06264$h
DB04743,DB01708,48,DB00130$t
DB00251,DB09270,48,DB01006$t
DB04898,DB01029,46,DB00864$t
DB00238,DB09330,74,DB00671$h
DB00248,DB01166,48,DB00319$h
DB08822,DB00790,48,DB00779$h
DB00232,DB01029,48,DB01111$t
DB00238,DB00280,3,DB01169$h
DB00695,DB06335,69,DB06718$h
DB00731,DB01252,8,DB00758$h
DB00782,DB00483,48,DB08819$t
DB00809,DB00454,48,DB01394$t
DB01607,DB09268,69,DB04920$t
DB06414,DB01029,46,DB11239$t
DB00692,DB00880,59,DB00747$t
DB00604,DB01069,19,DB09038$t
DB06772,DB09054,72,DB01096$h
DB06724,DB00720,74,DB01192$t
DB00499,DB00501,46,DB01098$t
DB00611,DB01551,48,DB00602$h
DB00589,DB00588,48,DB08906$t
DB00458,DB00384,48,DB01084$h
DB00864,DB01401,56,DB06663$h
DB13167,DB01222,48,DB01336$h
DB00590,DB00703,48,DB05630$t
DB00277,DB00349,69,DB00368$h
DB01039,DB08933,72,DB01116$h
DB01169,DB00731,69,DB09293$t
DB01602,DB00385,74,DB01578$h
DB09227,DB00695,48,DB00238$t
DB00424,DB00908,48,DB06810$t
DB00939,DB08905,48,DB12924$t
DB08991,DB00873,48,DB00674$h
DB00312,DB00959,74,DB01026$h
DB01407,DB00201,46,DB06201$t
DB06736,DB09138,48,DB00883$h
DB01349,DB06739,48,DB01422$h
DB01154,DB01427,3,DB01628$t
DB00696,DB00246,46,DB00919$h
DB08867,DB09054,72,DB00610$h
DB06736,DB00169,46,DB00373$t
DB00541,DB00704,72,DB01580$h
DB08916,DB13879,72,DB05266$h
DB00521,DB01580,59,DB00433$h
DB00663,DB00677,48,DB00361$t
DB00363,DB09083,19,DB06700$h
DB00864,DB08820,72,DB01093$h
DB00277,DB09280,72,DB01122$t
DB00245,DB00424,48,DB00347$t
DB11093,DB06694,69,DB00648$t
DB01191,DB00224,46,DB13153$h
DB00599,DB08922,48,DB01294$t
DB00363,DB00421,48,DB11136$t
DB01392,DB00477,46,DB00294$h
DB00679,DB00599,48,DB01435$h
DB00335,DB00482,36,DB01005$h
DB01624,DB09286,48,DB12483$h
DB11093,DB06712,69,DB01086$h
DB00735,DB09090,48,DB00479$t
DB01029,DB00582,46,DB12278$h
DB04861,DB00277,13,DB00741$h
DB00553,DB08865,46,DB01045$h
DB00231,DB00721,48,DB06810$h
DB04846,DB00715,72,DB00130$t
DB01238,DB00951,72,DB00369$t
DB00328,DB09238,46,DB11126$t
DB00699,DB00254,48,DB01420$h
DB01154,DB01159,48,DB00549$h
DB00584,DB01357,74,DB01149$h
DB00184,DB01601,46,DB04786$t
DB06268,DB00625,46,DB00607$h
DB00363,DB01263,46,DB09146$h
DB01171,DB00391,48,DB01489$h
DB00264,DB00468,72,DB06663$h
DB01409,DB01591,1,DB00853$h
DB01129,DB08933,72,DB00671$h
DB09143,DB02703,72,DB01622$h
DB09117,DB09225,15,DB01359$t
DB04552,DB13783,48,DB01105$h
DB00681,DB00887,48,DB00882$h
DB01248,DB05265,48,DB00664$h
DB01179,DB09198,46,DB01070$h
DB00872,DB00745,72,DB00630$t
DB01394,DB00696,72,DB01280$t
DB00420,DB00187,59,DB00196$t
DB00323,DB00310,48,DB01283$h
DB06697,DB00603,74,DB08930$h
DB00976,DB01403,19,DB01086$h
DB00611,DB01351,48,DB01036$h
DB09095,DB06819,69,DB06663$t
DB09286,DB01242,48,DB00130$h
DB00741,DB00674,48,DB08804$t
DB00337,DB05260,48,DB00165$h
DB01283,DB00205,46,DB04574$t
DB00699,DB00908,46,DB00990$t
DB06738,DB00976,46,DB05528$t
DB00315,DB00933,48,DB09162$t
DB01188,DB07615,48,DB06702$h
DB00248,DB00182,46,DB09082$h
DB01116,DB00374,59,DB00217$t
DB00477,DB00334,19,DB12278$h
DB00243,DB01221,72,DB02638$h
DB09396,DB09074,46,DB09112$h
DB00216,DB00333,48,DB05239$h
DB08912,DB00690,74,DB00780$t
DB05109,DB01241,46,DB01708$h
DB01086,DB08987,48,DB04948$t
DB00396,DB01254,72,DB01017$h
DB06216,DB00281,46,DB01173$t
DB00422,DB00503,46,DB01048$t
DB04930,DB00705,46,DB01411$t
DB05039,DB01325,82,DB01091$t
DB00370,DB00363,15,DB02701$t
DB09212,DB00487,26,DB01201$t
DB01201,DB00184,3,DB06228$h
DB00641,DB04898,72,DB01575$h
DB00182,DB09118,46,DB00481$t
DB00852,DB00608,46,DB09183$t
DB05676,DB09212,48,DB05541$h
DB00209,DB00333,48,DB00281$h
DB00678,DB00254,46,DB12924$h
DB00245,DB00169,46,DB01545$t
DB01186,DB00334,48,DB01291$h
DB01223,DB00257,46,DB13873$h
DB09042,DB01063,48,DB01611$t
DB00378,DB04272,69,DB08797$t
DB01551,DB09063,72,DB06663$h
DB00368,DB00612,24,DB00384$h
DB00449,DB08807,24,DB00488$t
DB00744,DB00310,69,DB00410$t
DB01189,DB00906,48,DB00589$h
DB00754,DB00835,48,DB00921$h
DB00897,DB00599,48,DB00677$h
DB00990,DB06335,74,DB06736$h
DB00997,DB00363,48,DB00514$h
DB01115,DB01012,46,DB09042$h
DB09218,DB00884,48,DB00914$h
DB01223,DB00437,72,DB06228$t
DB00490,DB00696,48,DB09135$h
DB00545,DB00782,69,DB00744$t
DB01221,DB01433,48,DB01039$h
DB00688,DB00035,48,DB04840$h
DB00675,DB01012,72,DB00710$h
DB00655,DB06717,72,DB06769$h
DB01126,DB06717,72,DB06217$t
DB01174,DB01144,59,DB09216$h
DB09091,DB00977,72,DB09414$h
DB00883,DB01018,48,DB00800$h
DB00470,DB01029,72,DB01351$t
DB01100,DB00494,48,DB01262$t
DB01204,DB00390,57,DB05246$t
DB01181,DB09238,46,DB00459$t
DB00292,DB08883,15,DB01131$t
DB01401,DB00860,48,DB00634$h
DB00590,DB00871,4,DB00835$h
DB00477,DB00519,48,DB06206$t
DB01418,DB09119,46,DB01184$t
DB06700,DB08922,48,DB00674$h
DB13874,DB01685,46,DB05109$t
DB01291,DB00903,82,DB09462$h
DB00334,DB00557,15,DB01253$h
DB01283,DB00158,69,DB00557$h
DB01157,DB00364,66,DB04845$h
DB01165,DB00196,19,DB05265$t
DB00541,DB00661,46,DB00438$t
DB06810,DB00469,71,DB01009$h
DB00323,DB00450,15,DB00525$h
DB00497,DB06274,48,DB00219$t
DB00425,DB01029,46,DB11315$t
DB13595,DB00847,69,DB01194$t
DB00229,DB09268,69,DB00819$h
DB00939,DB00741,48,DB00985$h
DB04835,DB00254,46,DB01235$t
DB01591,DB01601,46,DB00865$t
DB00862,DB00706,59,DB08811$t
DB00821,DB09215,48,DB04844$h
DB09212,DB00654,69,DB00305$h
DB00418,DB06292,3,DB11126$h
DB01399,DB09216,48,DB01098$t
DB00757,DB00743,19,DB08911$h
DB00690,DB13025,48,DB08827$h
DB00681,DB01247,48,DB09231$h
DB01359,DB00734,59,DB08911$h
DB01098,DB01254,72,DB00719$t
DB09166,DB00363,48,DB09273$h
DB00497,DB00652,48,DB03585$t
DB01009,DB00436,69,DB01050$t
DB01159,DB09292,48,DB08815$t
DB00921,DB00344,15,DB01228$t
DB09215,DB00779,26,DB00253$t
DB00979,DB01062,48,DB12026$h
DB00549,DB00254,46,DB06626$t
DB01170,DB00182,74,DB09221$t
DB01177,DB00681,56,DB00517$h
DB08896,DB00199,46,DB00523$t
DB01007,DB09238,48,DB00599$t
DB00908,DB00877,72,DB01228$h
DB00843,DB00245,69,DB00344$t
